,0,1,2,3,4,5,6
443,40.99,41.341,-0.351,0.347,1.0,1.0,40.041
444,40.99,41.143,-0.153,0.35,1.0,1.0,40.061
445,40.99,41.143,-0.153,0.35,1.0,1.0,40.081
446,40.99,41.209,-0.219,0.349,1.0,1.0,40.101
447,40.99,41.341,-0.351,0.346,1.0,1.0,40.121
448,40.99,41.209,-0.219,0.348,1.0,1.0,40.141
449,40.99,41.077,-0.087,0.35,1.0,1.0,40.161
450,40.99,41.209,-0.219,0.348,1.0,1.0,40.181
451,40.99,41.275,-0.285,0.346,1.0,1.0,40.201
452,40.99,41.077,-0.087,0.35,1.0,1.0,40.221
